x,y
0.601592,0.0796622
0.600882,0.0802209
0.600171,0.0807807
0.599459,0.0813417
0.598747,0.0819038
0.598034,0.0824671
0.59732,0.0830316
0.596605,0.0835971
0.595889,0.0841639
0.595173,0.0847317
0.594456,0.0853007
0.593738,0.0858708
0.593019,0.0864421
0.5923,0.0870145
0.591579,0.0875881
0.590858,0.0881627
0.590136,0.0887385
0.589413,0.0893155
0.58869,0.0898935
0.587965,0.0904727
0.58724,0.091053
0.586514,0.0916344
0.585787,0.092217
0.585059,0.0928007
0.58433,0.0933855
0.583601,0.0939714
0.582871,0.0945584
0.582139,0.0951465
0.581407,0.0957358
0.580674,0.0963261
0.57994,0.0969176
0.579206,0.0975102
0.57847,0.0981039
0.577734,0.0986986
0.576996,0.0992945
0.576258,0.0998915
0.575519,0.10049
0.574779,0.101089
0.574038,0.101689
0.573296,0.10229
0.572553,0.102893
0.57181,0.103496
0.571065,0.104101
0.57032,0.104707
0.569573,0.105313
0.568826,0.105921
0.568078,0.10653
0.567328,0.10714
0.566578,0.107751
0.565827,0.108364
0.565075,0.108977
0.564322,0.109591
0.563568,0.110206
0.562813,0.110823
0.562057,0.11144
0.5613,0.112059
0.560542,0.112679
0.559783,0.113299
0.559023,0.113921
0.558263,0.114544
0.557501,0.115167
0.556738,0.115792
0.555974,0.116418
0.555209,0.117045
0.554443,0.117673
0.553676,0.118302
0.552909,0.118932
0.55214,0.119563
0.55137,0.120195
0.550599,0.120828
0.549827,0.121463
0.549054,0.122098
0.548279,0.122734
0.547504,0.123371
0.546728,0.124009
0.545951,0.124649
0.545172,0.125289
0.544393,0.12593
0.543612,0.126572
0.542831,0.127216
0.542048,0.12786
0.541264,0.128505
0.54048,0.129151
0.539694,0.129798
0.538907,0.130447
0.538118,0.131096
0.537329,0.131746
0.536539,0.132397
0.535747,0.133049
0.534955,0.133702
0.534161,0.134356
0.533366,0.135011
0.53257,0.135667
0.531773,0.136324
0.530975,0.136982
0.530175,0.137641
0.529375,0.1383
0.528573,0.138961
0.52777,0.139623
0.526966,0.140285
0.52616,0.140949
0.525354,0.141613
0.524546,0.142278
0.523738,0.142945
0.522928,0.143612
0.522116,0.14428
0.521304,0.144949
0.52049,0.145619
0.519675,0.14629
0.518859,0.146962
0.518042,0.147634
0.517223,0.148308
0.516404,0.148982
0.515583,0.149657
0.51476,0.150334
0.513937,0.151011
0.513112,0.151689
0.512286,0.152368
0.511459,0.153047
0.51063,0.153728
0.509801,0.154409
0.50897,0.155091
0.508137,0.155775
0.507304,0.156458
0.506469,0.157143
0.505633,0.157829
0.504795,0.158515
0.503956,0.159203
0.503116,0.159891
0.502275,0.16058
0.501432,0.16127
0.500588,0.16196
0.499742,0.162652
0.498896,0.163344
0.498047,0.164037
0.497198,0.164731
0.496347,0.165425
0.495495,0.16612
0.494642,0.166817
0.493787,0.167514
0.492931,0.168211
0.492073,0.16891
0.491214,0.169609
0.490354,0.170309
0.489492,0.17101
0.488629,0.171711
0.487764,0.172413
0.486898,0.173116
0.486031,0.17382
0.485162,0.174524
0.484292,0.17523
0.48342,0.175935
0.482547,0.176642
0.481673,0.177349
0.480797,0.178057
0.479919,0.178766
0.479041,0.179475
0.47816,0.180185
0.477279,0.180896
0.476396,0.181608
0.475511,0.18232
0.474625,0.183032
0.473737,0.183746
0.472848,0.18446
0.471958,0.185175
0.471065,0.18589
0.470172,0.186606
0.469277,0.187323
0.46838,0.18804
0.467482,0.188758
0.466583,0.189476
0.465682,0.190195
0.464779,0.190915
0.463875,0.191635
0.462969,0.192356
0.462062,0.193077
0.461153,0.193799
0.460243,0.194522
0.459331,0.195245
0.458417,0.195969
0.457502,0.196693
0.456586,0.197418
0.455668,0.198143
0.454748,0.198869
0.453827,0.199596
0.452904,0.200322
0.451979,0.20105
0.451053,0.201778
0.450125,0.202506
0.449196,0.203235
0.448265,0.203965
0.447332,0.204694
0.446398,0.205425
0.445463,0.206156
0.444525,0.206887
0.443586,0.207619
0.442645,0.208351
0.441703,0.209083
0.440759,0.209816
0.439813,0.21055
0.438866,0.211284
0.437917,0.212018
0.436966,0.212753
0.436014,0.213488
0.43506,0.214223
0.434104,0.214959
0.433147,0.215695
0.432188,0.216432
0.431227,0.217169
0.430265,0.217906
0.4293,0.218644
0.428335,0.219381
0.427367,0.22012
0.426398,0.220858
0.425427,0.221597
0.424454,0.222336
0.423479,0.223076
0.422503,0.223816
0.421525,0.224556
0.420546,0.225296
0.419564,0.226036
0.418581,0.226777
0.417596,0.227518
0.416609,0.22826
0.415621,0.229001
0.41463,0.229743
0.413638,0.230485
0.412645,0.231227
0.411649,0.231969
0.410652,0.232712
0.409653,0.233454
0.408652,0.234197
0.407649,0.23494
0.406644,0.235683
0.405638,0.236427
0.40463,0.23717
0.40362,0.237914
0.402608,0.238657
0.401594,0.239401
0.400579,0.240145
0.399562,0.240889
0.398543,0.241633
0.397522,0.242377
0.396499,0.243121
0.395474,0.243865
0.394448,0.244609
0.39342,0.245354
0.39239,0.246098
0.391358,0.246842
0.390324,0.247586
0.389288,0.248331
0.38825,0.249075
0.387211,0.249819
0.38617,0.250563
0.385127,0.251307
0.384082,0.252051
0.383035,0.252795
0.381986,0.253539
0.380935,0.254283
0.379883,0.255027
0.378828,0.25577
0.377772,0.256514
0.376713,0.257257
0.375653,0.258
0.374591,0.258743
0.373527,0.259486
0.372461,0.260229
0.371394,0.260972
0.370324,0.261714
0.369252,0.262456
0.368179,0.263198
0.367103,0.26394
0.366026,0.264681
0.364947,0.265423
0.363865,0.266164
0.362782,0.266904
0.361697,0.267645
0.36061,0.268385
0.359521,0.269125
0.35843,0.269864
0.357338,0.270603
0.356243,0.271342
0.355146,0.272081
0.354047,0.272819
0.352947,0.273557
0.351844,0.274294
0.35074,0.275031
0.349634,0.275768
0.348525,0.276504
0.347415,0.27724
0.346303,0.277976
0.345188,0.27871
0.344072,0.279445
0.342954,0.280179
0.341834,0.280912
0.340712,0.281646
0.339588,0.282378
0.338462,0.28311
0.337334,0.283842
0.336204,0.284573
0.335072,0.285303
0.333939,0.286033
0.332803,0.286762
0.331665,0.287491
0.330526,0.288219
0.329384,0.288946
0.32824,0.289673
0.327095,0.2904
0.325947,0.291125
0.324798,0.29185
0.323646,0.292574
0.322493,0.293298
0.321338,0.294021
0.32018,0.294743
0.319021,0.295464
0.31786,0.296185
0.316697,0.296905
0.315531,0.297624
0.314364,0.298343
0.313195,0.299061
0.312024,0.299777
0.310851,0.300494
0.309676,0.301209
0.308499,0.301923
0.307321,0.302637
0.30614,0.30335
0.304957,0.304062
0.303773,0.304773
0.302586,0.305483
0.301397,0.306192
0.300207,0.3069
0.299014,0.307608
0.29782,0.308314
0.296624,0.30902
0.295426,0.309724
0.294225,0.310428
0.293023,0.31113
0.291819,0.311832
0.290613,0.312533
0.289406,0.313232
0.288196,0.313931
0.286984,0.314628
0.285771,0.315324
0.284555,0.31602
0.283338,0.316714
0.282118,0.317407
0.280897,0.318099
0.279674,0.31879
0.278449,0.31948
0.277222,0.320168
0.275994,0.320856
0.274763,0.321542
0.27353,0.322227
0.272296,0.322911
0.27106,0.323593
0.269822,0.324275
0.268582,0.324955
0.26734,0.325634
0.266096,0.326311
0.264851,0.326988
0.263603,0.327663
0.262354,0.328337
0.261103,0.329009
0.25985,0.32968
0.258595,0.33035
0.257339,0.331018
0.256081,0.331685
0.254821,0.332351
0.253559,0.333015
0.252295,0.333678
0.251029,0.33434
0.249762,0.335
0.248493,0.335659
0.247222,0.336316
0.24595,0.336972
0.244675,0.337626
0.243399,0.338279
0.242121,0.33893
0.240842,0.33958
0.23956,0.340228
0.238277,0.340875
0.236992,0.34152
0.235706,0.342163
0.234418,0.342805
0.233128,0.343446
0.231836,0.344085
0.230543,0.344722
0.229248,0.345358
0.227951,0.345992
0.226653,0.346624
0.225353,0.347255
0.224051,0.347884
0.222748,0.348511
0.221443,0.349137
0.220136,0.349761
0.218828,0.350383
0.217518,0.351004
0.216207,0.351622
0.214894,0.35224
0.21358,0.352855
0.212264,0.353469
0.210946,0.35408
0.209627,0.35469
0.208306,0.355299
0.206983,0.355905
0.20566,0.35651
0.204334,0.357112
0.203007,0.357713
0.201679,0.358312
0.200349,0.35891
0.199018,0.359505
0.197685,0.360099
0.19635,0.36069
0.195015,0.36128
0.193677,0.361868
0.192339,0.362453
0.190999,0.363037
0.189657,0.363619
0.188314,0.364199
0.18697,0.364778
0.185624,0.365354
0.184277,0.365928
0.182929,0.3665
0.181579,0.36707
0.180228,0.367638
0.178875,0.368204
0.177522,0.368768
0.176167,0.369331
0.17481,0.369891
0.173453,0.370449
0.172094,0.371004
0.170733,0.371558
0.169372,0.37211
